Panther_lodging_Dianna,Panther_lodging_Dean,Panther_lodging_Cora,Panther_parking_Lorriane,Panther_parking_Asia,Panther_lodging_Kara,Panther_lodging_Drew,Panther_lodging_Ricky,Panther_parking_Clarence,Panther_parking_Adela,Panther_lodging_Heather,Panther_office_Daina,Panther_lodging_Arlene,Panther_office_Catherine,Panther_other_Bethel,Panther_lodging_Paulette,Panther_other_Iva,Panther_education_Richard,Panther_parking_Jody,Panther_office_Woodrow,Panther_education_Aurora,Panther_office_Kristen,Panther_office_Antonette,Panther_office_Valarie,Panther_lodging_Georgie,Panther_lodging_Shelia,Panther_lodging_Juliet,Panther_parking_Stanley,Panther_lodging_Bonnie,Panther_lodging_Aaron,Panther_education_Karri,Panther_lodging_Jacquelyn,Panther_education_Lacey,Panther_lodging_Marlyn,Panther_lodging_Janice,Panther_office_Larry,Panther_lodging_Otis,Final_Anomaly
7192.279,0.0,2.2712,9458.9825,0.0,0.0,10599.148,1892.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
9084.984,0.0,2.2712,10265.653,0.0,0.0,5678.115,4542.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,4921.032999999999,0.0,0.0,1
18169.968,0.0,2.2712,6482.8932,0.0,0.3785,4542.492,0.0,0.0,0.0,0.0,1476.3099,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
12491.853,0.0,2.2712,4784.0012,0.0,0.0,7192.279,8327.902,0.0,0.0,0.0,113.5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
1135.623,0.0,2.2712,9770.5221,0.0,0.0,15520.181,757.082,0.0,0.0,0.0,1703.4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,11393.7052,0.0,0.0,1514.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,8894.5779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,124.54,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,302.8328,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,126.8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,123.4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.8328,0.0,0.0,0.0,378.541,0.0,0.0,378.541,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
378.541,0.0,2.2712,119.2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,99.9348,0.0,0.0,0.0,0.0,378.541,0.0,0.0,492.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,120.7546,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,116.9692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.1702,0.0,0.3785,7.1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,110.9125,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.164,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,116.9692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,103.3417,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,98.7992,0.0,0.3785,7570.82,0.0,0.0,0.0,0.0,340.6869,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
378.541,0.0,2.2712,99.5563,0.0,0.0,1135.623,0.0,0.0,0.0,0.0,946.3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4921.032999999999,0.0,0.0,1
21576.837000000003,0.0,2.2712,99.9348,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,719.2279,0.0,0.0,0.0,0.0,0.0,0.0,8327.902,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299.5740000000005,0.0,0.0,1
12870.393999999998,0.0,2.2712,138.9245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2335.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10599.148,0.0,0.0,1
12870.393999999998,0.0,2.2712,117.3477,0.0,0.3785,0.0,1135.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13217.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
3028.328,0.0,2.2712,10054.806,0.0,1631.5117,0.0,6813.738,0.0,0.0,0.0,75.7082,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,11935.7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
7570.82,0.0,2.2712,7704.8235,0.0,1677.6937,0.0,7570.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9061.1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,4542.492,0.0,0.0,1
7570.82,0.0,2.2712,43.1537,0.0,1162.4994,10599.148,1892.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8354.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
9084.984,0.0,2.2712,15497.0896,0.0,1992.6398,6056.656,4921.032999999999,0.0,0.0,0.0,3104.0362,0.0,0.0,0.0,0.0,0.0,0.0,6056.656,0.0,0.0,0.0,15383.9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,0
18548.509,0.0,2.2712,1909.3608,0.0,1259.0274,4921.032999999999,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,10085.4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
16655.804,0.0,2.2712,137.7889,0.0,0.0,7192.279,8327.902,0.0,0.0,0.0,719.2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,378.541,1
1135.623,0.0,2.2712,136.6533,0.0,0.0,16277.263,1135.623,2271.246,0.0,0.0,1779.1427,0.0,0.0,0.0,378.541,0.0,0.0,3406.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,139.3031,0.0,0.0,1514.164,0.0,0.0,0.0,0.0,757.082,0.0,0.0,0.0,0.0,1514.164,0.0,3028.328,0.0,0.0,0.0,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,125.6756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,1.1356,0.0,1
0.0,0.0,2.2712,99.5563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.2492,0.0,0.0,0.0,0.0,0.0,0.0,2271.246,3702.8881,0.0,0.3785,3.4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
378.541,0.0,2.2712,99.9348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.0319,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,124.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,4.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,98.4207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7082,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,94.6352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
757.082,0.0,2.2712,91.2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,105.9915,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,75.7082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,96.1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,98.4207,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,189.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,92.364,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,88.9571,0.0,0.0,7570.82,0.0,0.0,0.0,0.0,340.6869,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,93.4996,0.0,0.3785,1135.623,0.0,0.0,0.0,0.0,946.3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,99.5563,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,132.1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,224.4748,0.0,1
0.0,0.0,2.2712,113.1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,10143.7632,0.0,1046.6659,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,5797.734,0.0,2068.7266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,4542.492,0.0,0.0,0
0.0,0.0,2.2712,9202.7106,0.0,1580.0301,10599.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,8971.0428,0.0,1650.4388,6435.196999999999,0.0,0.0,0.0,0.0,3104.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,1876.0492,0.0,1034.5526,4542.492,7192.279,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,81.0078,0.0,2021.0304,7192.279,6813.738,0.0,0.0,0.0,719.2279,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
378.541,0.0,2.2712,134.3821,0.0,1644.3821,15520.181,6813.738,0.0,0.0,0.0,1779.1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,4163.951,0.0,0.0,1
8327.902,1135.623,2.2712,112.0481,0.0,1177.6411,1892.705,0.0,0.0,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406.869,0.0,0.0,1
0.0,0.0,2.2712,108.6413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,92.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406.869,0.0,0.0,1
0.0,0.0,2.2712,92.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,109.3983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,93.8782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,93.4996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,93.4996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,93.4996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406.869,0.0,0.0,1
0.0,0.0,2.2712,92.7425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,90.8498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.4164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,93.8782,0.0,0.3785,0.0,0.0,0.0,0.0,0.0,227.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,87.443,0.0,0.0,7570.82,0.0,0.0,0.0,0.0,340.6869,0.0,0.0,0.0,378.541,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,89.7142,0.0,0.0,1135.623,0.0,0.0,0.0,0.0,946.3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,83.6576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,125.6756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,80.2507,0.0,0.3785,0.0,757.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,0.0,0.0,0.0,61.3236,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
0.0,0.0,2.2712,10155.8761,0.0,0.0,0.0,6813.738,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406.869,0.0,0.0,1
0.0,0.0,2.2712,5812.8756,0.0,0.0,0.0,8327.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.541,4163.951,0.0,0.0,1
0.0,0.0,2.2712,9166.7492,0.0,0.0,10220.607,1514.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,8900.6345,0.0,0.0,6056.656,4542.492,0.0,0.0,0.0,3104.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,1837.8166,0.0,0.0,4921.032999999999,378.541,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,378.541,0.0,0.0,0.0,0.0,0.0,0.0,1.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,1.1356,0.0,1
0.0,0.0,2.2712,122.2687,0.0,0.0,7192.279,8327.902,0.0,0.0,0.0,719.2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,123.0258,0.0,0.3785,15898.722,1135.623,2271.246,0.0,0.0,1779.1427,0.0,0.0,0.0,0.0,0.0,0.0,2649.7870000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,120.7546,0.0,0.0,1892.705,0.0,0.0,0.0,0.0,757.082,0.0,0.0,0.0,378.541,0.0,0.0,2649.7870000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406.869,0.0,0.0,1
0.0,0.0,2.2712,102.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,94.6352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.328,0.0,0.0,1
0.0,0.0,2.2712,97.6636,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,88.5786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,88.5786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,95.0138,0.0,0.7571,0.0,0.0,0.0,0.0,0.0,416.3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.41,0.0,0.0,1
0.0,0.0,2.2712,92.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.951,0.0,0.0,1
0.0,0.0,2.2712,87.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.492,0.0,0.0,1
